date,gross_ret,net_ret,n_hold,turnover,pnl_net,pnl_gross
2018-01-31,0.11770998926302817,0.11620998926302817,47,1.0,1.1162099892630282,1.1177099892630282
2018-02-28,-0.010946740667707192,-0.012095676837919957,40,0.7659574468085107,1.1027086739496443,1.10547470786886
2018-03-31,0.056432969530750464,0.05577443294538461,41,0.4390243902439025,1.164211624943143,1.1678599283750386
2018-04-30,-0.09000784590088787,-0.09081272394966836,38,0.5365853658536585,1.0584863960281865,1.0627433719080361
2018-05-31,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-06-30,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-07-31,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-08-31,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-09-30,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-10-31,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-11-30,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2018-12-31,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2019-01-31,0.0,0.0,0,0.0,1.0584863960281865,1.0627433719080361
2019-02-28,0.06659137548795026,0.06509137548795026,37,1.0,1.1273847314809444,1.1335129148340946
2019-03-31,0.08675181625744131,0.08552732646152295,49,0.8163265306122449,1.2238069334580517,1.2318472189472185
2019-04-30,-0.00035198363867282713,-0.0015152489447952762,45,0.7755102040816327,1.2219525612934963,1.2314136288808044
2019-05-31,0.030803552032785994,0.03007021869945266,42,0.4888888888888888,1.258696942051948,1.2693455426719162
2019-06-30,0.04110652343105666,0.04026931412873108,43,0.5581395348837209,1.3093838046043111,1.3215239249638666
2019-07-31,0.049553982676143235,0.04873580085796142,44,0.5454545454545454,1.373197672952147,1.387010698647635
2019-08-31,0.05655932498527913,0.055702182128136275,49,0.5714285714285715,1.4496877798288603,1.4654590875105056
2019-09-30,-0.03181851262385234,-0.03285932895038295,45,0.6938775510204083,1.4020520121961135,1.4188303590348135
2019-10-31,0.019957494145581414,0.01869082747891475,41,0.8444444444444444,1.4282575244725364,1.4471466576188239
2019-11-30,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2019-12-31,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-01-31,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-02-29,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-03-31,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-04-30,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-05-31,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-06-30,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-07-31,0.0,0.0,0,0.0,1.4282575244725364,1.4471466576188239
2020-08-31,0.2140396434721285,0.2125396434721285,60,1.0,1.731818869510314,1.7568934122674393
2020-09-30,0.03456353688551778,0.03381353688551778,64,0.5,1.7903777907335365,1.817617862526268
2020-10-31,-0.03926545654308797,-0.039968581543087967,64,0.46875,1.7188189300116696,1.7462482673333024
2020-11-30,0.1549958576473999,0.15421124226278451,65,0.523076923076923,1.9838801324335593,2.016909515193914
2020-12-31,0.1704125756177915,0.1692353604279181,79,0.7848101265822786,2.3196228016917386,2.3606162604661396
